Retailer,Retailer ID,Region,State,City,Product,Price per Unit,Unit Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,45,550,247500,74250,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,525,236250,82688,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,60,525,315000,126000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,65,675,438750,241313,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,60,900,540000,270000,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,55,650,357500,143000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,50,575,287500,86250,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,50,525,262500,91875,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,60,550,330000,132000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,65,725,471250,259188,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,60,875,525000,262500,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,55,650,357500,143000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,45,575,258750,77625,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,525,183750,64313,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,45,500,225000,90000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,50,675,337500,185625,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,45,800,360000,180000,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,40,600,240000,96000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,35,500,175000,52500,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,475,166250,58188,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,45,475,213750,85500,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,50,575,287500,158125,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,50,750,375000,187500,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,40,575,230000,92000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,40,425,170000,51000,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,40,400,160000,56000,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,50,400,200000,80000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,55,525,288750,158813,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,50,675,337500,168750,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,45,500,225000,90000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,45,445,200250,60075,0.3,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,475,213750,74813,0.35,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Apparel,60,450,270000,108000,0.4,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Women's Apparel,65,625,406250,223438,0.55,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,60,850,510000,255000,0.5,In-store
Sports Direct,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,50,650,325000,130000,0.4,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,50,600,300000,90000,0.3,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,50,550,275000,96250,0.35,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Apparel,60,550,330000,132000,0.4,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Apparel,65,650,422500,232375,0.55,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,30,625,187500,75000,0.4,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,30,425,127500,44625,0.35,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,20,425,85000,29750,0.35,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Athletic Footwear,25,275,68750,27500,0.4,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Apparel,40,325,130000,45500,0.35,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Apparel,30,425,127500,63750,0.5,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Street Footwear,30,675,202500,81000,0.4,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Men's Athletic Footwear,30,325,97500,34125,0.35,In-store
Foot Locker,1185732,Midwest,Michigan,Detroit,Women's Street Footwear,20,375,75000,26250,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,250,62500,25000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,40,325,130000,45500,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,30,400,120000,60000,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,620,217000,86800,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,300,105000,36750,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,25,350,87500,30625,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,200,60000,24000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,45,250,112500,39375,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,35,350,122500,61250,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,575,201250,80500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30,275,82500,28875,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,20,275,55000,19250,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,200,50000,20000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,40,225,90000,31500,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,30,350,105000,52500,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,40,620,248000,99200,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,325,113750,39813,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,30,300,90000,31500,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,225,67500,27000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,45,250,112500,39375,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,50,350,175000,87500,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,600,210000,84000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30,350,105000,36750,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,25,375,93750,32813,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,350,87500,35000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,40,350,140000,49000,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,45,525,236250,118125,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,40,750,300000,120000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,500,175000,61250,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,30,425,127500,44625,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,30,375,112500,45000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,40,375,150000,52500,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,45,550,247500,123750,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,40,700,280000,112000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,40,475,190000,66500,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,35,400,140000,49000,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,325,81250,32500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,35,300,105000,36750,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,40,475,190000,95000,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,600,210000,84000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,30,400,120000,42000,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,15,300,45000,15750,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,15,275,41250,16500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,25,275,68750,24063,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,30,350,105000,52500,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,525,183750,73500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,350,87500,30625,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,25,250,62500,21875,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,225,56250,22500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,35,225,78750,27563,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,40,350,140000,70000,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,35,500,175000,70000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,350,87500,30625,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,25,295,73750,25813,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,25,325,81250,32500,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Apparel,45,300,135000,47250,0.35,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Women's Apparel,50,400,200000,100000,0.5,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,45,650,292500,117000,0.4,In-store
Foot Locker,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35,450,157500,55125,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,35,400,140000,49000,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,35,350,122500,49000,0.4,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Apparel,45,350,157500,55125,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Apparel,50,450,225000,112500,0.5,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,25,675,168750,67500,0.4,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,475,118750,41563,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,15,475,71250,24938,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Athletic Footwear,20,325,65000,26000,0.4,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Apparel,35,375,131250,45938,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Apparel,25,475,118750,59375,0.5,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Street Footwear,25,725,181250,72500,0.4,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Men's Athletic Footwear,25,375,93750,32813,0.35,In-store
West Gear,1185732,Midwest,Missouri,St. Louis,Women's Street Footwear,15,425,63750,22313,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,300,60000,24000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,35,375,131250,45938,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,25,450,112500,56250,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,670,201000,80400,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,30,350,105000,36750,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,20,400,80000,28000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,25,250,62500,25000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,40,300,120000,42000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,30,400,120000,60000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,625,187500,75000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,25,325,81250,28438,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,15,325,48750,17063,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,250,50000,20000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,35,275,96250,33688,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,25,400,100000,50000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,35,670,234500,93800,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,30,375,112500,39375,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,25,350,87500,30625,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,25,275,68750,27500,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,40,300,120000,42000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,45,400,180000,90000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,650,195000,78000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,25,400,100000,35000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,20,425,85000,29750,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,400,80000,32000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,35,400,140000,49000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,40,575,230000,115000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,35,800,280000,112000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,30,550,165000,57750,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,25,475,118750,41563,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,25,425,106250,42500,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,35,425,148750,52063,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,40,600,240000,120000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,35,750,262500,105000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,35,525,183750,64313,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,30,450,135000,47250,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,30,350,105000,36750,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,35,525,183750,91875,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,650,195000,78000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,25,450,112500,39375,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,10,350,35000,12250,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,10,325,32500,13000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,20,325,65000,22750,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,25,400,100000,50000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,575,172500,69000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,20,400,80000,28000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,20,300,60000,21000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,275,55000,22000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,30,275,82500,28875,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,35,400,140000,70000,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,30,550,165000,66000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,20,400,80000,28000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,20,345,69000,24150,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,75000,30000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,40,350,140000,49000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,45,450,202500,101250,0.5,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Street Footwear,40,700,280000,112000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Athletic Footwear,30,500,150000,52500,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Street Footwear,30,450,135000,47250,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Athletic Footwear,30,400,120000,48000,0.4,In-store
West Gear,1185732,West,Utah,Salt Lake City,Men's Apparel,40,400,160000,56000,0.35,In-store
West Gear,1185732,West,Utah,Salt Lake City,Women's Apparel,45,500,225000,112500,0.5,In-store
West Gear,1128299,West,Utah,Salt Lake City,Men's Street Footwear,30,350,105000,36750,0.35,In-store
West Gear,1128299,West,Utah,Salt Lake City,Men's Athletic Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,West,Utah,Salt Lake City,Women's Street Footwear,40,350,140000,49000,0.35,In-store
West Gear,1128299,West,Utah,Salt Lake City,Women's Athletic Footwear,40,200,80000,28000,0.35,In-store
