Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,05-05-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$45.00 ,725,"$326,250 ","$81,563 ",0.25,Online
Foot Locker,1185732,05-05-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$45.00 ,675,"$303,750 ","$91,125 ",0.30,Online
Foot Locker,1185732,05-05-2021,Southeast,South Carolina,Charleston,Men's Apparel,$55.00 ,700,"$385,000 ","$134,750 ",0.35,Online
Foot Locker,1185732,05-05-2021,Southeast,South Carolina,Charleston,Women's Apparel,$60.00 ,800,"$480,000 ","$240,000 ",0.50,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$55.00 ,"1,050","$577,500 ","$259,875 ",0.45,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$50.00 ,800,"$400,000 ","$140,000 ",0.35,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$50.00 ,775,"$387,500 ","$96,875 ",0.25,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$50.00 ,750,"$375,000 ","$112,500 ",0.30,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Men's Apparel,$65.00 ,750,"$487,500 ","$170,625 ",0.35,Online
Foot Locker,1185732,06-07-2021,Southeast,South Carolina,Charleston,Women's Apparel,$70.00 ,925,"$647,500 ","$323,750 ",0.50,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$65.00 ,"1,150","$747,500 ","$336,375 ",0.45,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$60.00 ,900,"$540,000 ","$189,000 ",0.35,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$55.00 ,825,"$453,750 ","$113,438 ",0.25,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$55.00 ,775,"$426,250 ","$127,875 ",0.30,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Men's Apparel,$65.00 ,800,"$520,000 ","$182,000 ",0.35,Online
Foot Locker,1185732,07-05-2021,Southeast,South Carolina,Charleston,Women's Apparel,$70.00 ,975,"$682,500 ","$341,250 ",0.50,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$65.00 ,"1,125","$731,250 ","$329,063 ",0.45,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$60.00 ,900,"$540,000 ","$189,000 ",0.35,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$55.00 ,825,"$453,750 ","$113,438 ",0.25,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$45.00 ,775,"$348,750 ","$104,625 ",0.30,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Men's Apparel,$55.00 ,750,"$412,500 ","$144,375 ",0.35,Online
Foot Locker,1185732,08-06-2021,Southeast,South Carolina,Charleston,Women's Apparel,$60.00 ,925,"$555,000 ","$277,500 ",0.50,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$55.00 ,"1,025","$563,750 ","$253,688 ",0.45,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$50.00 ,825,"$412,500 ","$144,375 ",0.35,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$40.00 ,725,"$290,000 ","$72,500 ",0.25,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$40.00 ,700,"$280,000 ","$84,000 ",0.30,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Men's Apparel,$50.00 ,700,"$350,000 ","$122,500 ",0.35,Online
Foot Locker,1185732,09-05-2021,Southeast,South Carolina,Charleston,Women's Apparel,$55.00 ,800,"$440,000 ","$220,000 ",0.50,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$55.00 ,975,"$536,250 ","$241,313 ",0.45,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$45.00 ,800,"$360,000 ","$126,000 ",0.35,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$45.00 ,675,"$303,750 ","$75,938 ",0.25,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$45.00 ,650,"$292,500 ","$87,750 ",0.30,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Men's Apparel,$55.00 ,650,"$357,500 ","$125,125 ",0.35,Online
Foot Locker,1185732,10-07-2021,Southeast,South Carolina,Charleston,Women's Apparel,$60.00 ,775,"$465,000 ","$232,500 ",0.50,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$55.00 ,925,"$508,750 ","$228,938 ",0.45,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$45.00 ,750,"$337,500 ","$118,125 ",0.35,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$45.00 ,695,"$312,750 ","$78,188 ",0.25,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$55.00 ,750,"$412,500 ","$123,750 ",0.30,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Men's Apparel,$70.00 ,725,"$507,500 ","$177,625 ",0.35,Online
Foot Locker,1185732,11-06-2021,Southeast,South Carolina,Charleston,Women's Apparel,$75.00 ,825,"$618,750 ","$309,375 ",0.50,Online
Foot Locker,1185732,12-05-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$70.00 ,"1,075","$752,500 ","$338,625 ",0.45,Online
Foot Locker,1185732,12-05-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$183,750 ",0.35,Online
Sports Direct,1185732,12-05-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$60.00 ,825,"$495,000 ","$123,750 ",0.25,Online
Sports Direct,1185732,12-05-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$60.00 ,775,"$465,000 ","$139,500 ",0.30,Online
Sports Direct,1185732,12-05-2021,Southeast,South Carolina,Charleston,Men's Apparel,$70.00 ,775,"$542,500 ","$189,875 ",0.35,Online
Sports Direct,1185732,12-05-2021,Southeast,South Carolina,Charleston,Women's Apparel,$75.00 ,875,"$656,250 ","$328,125 ",0.50,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$35.00 ,925,"$323,750 ","$129,500 ",0.40,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$35.00 ,725,"$253,750 ","$88,813 ",0.35,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$25.00 ,725,"$181,250 ","$72,500 ",0.40,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$30.00 ,575,"$172,500 ","$69,000 ",0.40,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Men's Apparel,$45.00 ,625,"$281,250 ","$98,438 ",0.35,Online
Sports Direct,1185732,01-06-2021,Southeast,South Carolina,Charleston,Women's Apparel,$35.00 ,725,"$253,750 ","$126,875 ",0.50,Online
Sports Direct,1185732,02-04-2021,Southeast,South Carolina,Charleston,Men's Street Footwear,$35.00 ,975,"$341,250 ","$136,500 ",0.40,Online
Sports Direct,1185732,02-04-2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$35.00 ,625,"$218,750 ","$76,563 ",0.35,Online
Sports Direct,1185732,02-04-2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$25.00 ,675,"$168,750 ","$67,500 ",0.40,Online
Sports Direct,1185732,02-04-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$30.00 ,525,"$157,500 ","$63,000 ",0.40,Online
Sports Direct,1185732,02-04-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$45.00 ,600,"$270,000 ","$94,500 ",0.35,Online
Sports Direct,1185732,02-04-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$30.00 ,700,"$210,000 ","$105,000 ",0.50,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$30.00 ,920,"$276,000 ","$110,400 ",0.40,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$30.00 ,600,"$180,000 ","$63,000 ",0.35,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$20.00 ,625,"$125,000 ","$50,000 ",0.40,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$25.00 ,475,"$118,750 ","$47,500 ",0.40,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$40.00 ,525,"$210,000 ","$73,500 ",0.35,Online
Sports Direct,1185732,03-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$30.00 ,625,"$187,500 ","$93,750 ",0.50,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$30.00 ,875,"$262,500 ","$105,000 ",0.40,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$30.00 ,575,"$172,500 ","$60,375 ",0.35,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$20.00 ,575,"$115,000 ","$46,000 ",0.40,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$25.00 ,500,"$125,000 ","$50,000 ",0.40,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$45.00 ,525,"$236,250 ","$82,688 ",0.35,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$35.00 ,675,"$236,250 ","$118,125 ",0.50,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$45.00 ,945,"$425,250 ","$170,100 ",0.40,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$102,375 ",0.35,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$40.00 ,625,"$250,000 ","$100,000 ",0.40,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$40.00 ,575,"$230,000 ","$92,000 ",0.40,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$50.00 ,600,"$300,000 ","$105,000 ",0.35,Online
Sports Direct,1185732,05-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$55.00 ,700,"$385,000 ","$192,500 ",0.50,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$50.00 ,950,"$475,000 ","$190,000 ",0.40,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$45.00 ,700,"$315,000 ","$110,250 ",0.35,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$50.00 ,675,"$337,500 ","$135,000 ",0.40,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$130,000 ",0.40,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$65.00 ,650,"$422,500 ","$147,875 ",0.35,Online
Sports Direct,1185732,06-04-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$70.00 ,825,"$577,500 ","$288,750 ",0.50,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$65.00 ,"1,050","$682,500 ","$273,000 ",0.40,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$60.00 ,800,"$480,000 ","$168,000 ",0.35,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$55.00 ,725,"$398,750 ","$159,500 ",0.40,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$55.00 ,675,"$371,250 ","$148,500 ",0.40,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$65.00 ,700,"$455,000 ","$159,250 ",0.35,Online
Sports Direct,1185732,07-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$70.00 ,875,"$612,500 ","$306,250 ",0.50,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$65.00 ,"1,025","$666,250 ","$266,500 ",0.40,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$60.00 ,800,"$480,000 ","$168,000 ",0.35,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$55.00 ,725,"$398,750 ","$159,500 ",0.40,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$45.00 ,675,"$303,750 ","$121,500 ",0.40,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$55.00 ,650,"$357,500 ","$125,125 ",0.35,Online
Sports Direct,1185732,08-03-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$60.00 ,825,"$495,000 ","$247,500 ",0.50,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$55.00 ,925,"$508,750 ","$203,500 ",0.40,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$50.00 ,725,"$362,500 ","$126,875 ",0.35,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$30.00 ,625,"$187,500 ","$75,000 ",0.40,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$30.00 ,600,"$180,000 ","$72,000 ",0.40,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$40.00 ,600,"$240,000 ","$84,000 ",0.35,Online
Sports Direct,1185732,09-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$45.00 ,700,"$315,000 ","$157,500 ",0.50,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$45.00 ,875,"$393,750 ","$157,500 ",0.40,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,700,"$245,000 ","$85,750 ",0.35,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$35.00 ,575,"$201,250 ","$80,500 ",0.40,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$35.00 ,550,"$192,500 ","$77,000 ",0.40,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$45.00 ,550,"$247,500 ","$86,625 ",0.35,Online
Sports Direct,1185732,10-04-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$50.00 ,675,"$337,500 ","$168,750 ",0.50,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$45.00 ,825,"$371,250 ","$148,500 ",0.40,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,650,"$227,500 ","$79,625 ",0.35,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$40.00 ,595,"$238,000 ","$95,200 ",0.40,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$60.00 ,650,"$390,000 ","$156,000 ",0.40,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$75.00 ,625,"$468,750 ","$164,063 ",0.35,Online
Sports Direct,1185732,11-03-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$75.00 ,725,"$543,750 ","$271,875 ",0.50,Online
Sports Direct,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$70.00 ,975,"$682,500 ","$273,000 ",0.40,Online
Sports Direct,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$60.00 ,775,"$465,000 ","$162,750 ",0.35,Online
Amazon,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$60.00 ,725,"$435,000 ","$174,000 ",0.40,Online
Amazon,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$60.00 ,675,"$405,000 ","$162,000 ",0.40,Online
Amazon,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Men's Apparel,$70.00 ,675,"$472,500 ","$165,375 ",0.35,Online
Amazon,1185732,12-02-2021,Southeast,North Carolina,Charlotte,Women's Apparel,$75.00 ,775,"$581,250 ","$290,625 ",0.50,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$35.00 ,775,"$271,250 ","$108,500 ",0.40,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,575,"$201,250 ","$70,438 ",0.35,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$25.00 ,575,"$143,750 ","$57,500 ",0.40,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$30.00 ,425,"$127,500 ","$51,000 ",0.40,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Apparel,$45.00 ,475,"$213,750 ","$74,813 ",0.35,Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Apparel,$35.00 ,575,"$201,250 ","$100,625 ",0.50,Online
Amazon,1185732,02-11-2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$35.00 ,825,"$288,750 ","$115,500 ",0.40,Online
Amazon,1185732,02-11-2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,475,"$166,250 ","$58,187 ",0.35,Online
Amazon,1185732,02-11-2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$25.00 ,525,"$131,250 ","$52,500 ",0.40,Online
Amazon,1185732,02-11-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$30.00 ,375,"$112,500 ","$45,000 ",0.40,Online
Amazon,1185732,02-11-2021,Midwest,Ohio,Columbus,Men's Apparel,$45.00 ,450,"$202,500 ","$70,875 ",0.35,Online
Amazon,1185732,02-11-2021,Midwest,Ohio,Columbus,Women's Apparel,$30.00 ,550,"$165,000 ","$82,500 ",0.50,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$30.00 ,770,"$231,000 ","$92,400 ",0.40,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$30.00 ,450,"$135,000 ","$47,250 ",0.35,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$20.00 ,475,"$95,000 ","$38,000 ",0.40,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$25.00 ,325,"$81,250 ","$32,500 ",0.40,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Men's Apparel,$40.00 ,375,"$150,000 ","$52,500 ",0.35,Online
Amazon,1185732,03-09-2021,Midwest,Ohio,Columbus,Women's Apparel,$30.00 ,475,"$142,500 ","$71,250 ",0.50,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$30.00 ,725,"$217,500 ","$87,000 ",0.40,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$30.00 ,425,"$127,500 ","$44,625 ",0.35,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$20.00 ,425,"$85,000 ","$34,000 ",0.40,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$25.00 ,350,"$87,500 ","$35,000 ",0.40,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Men's Apparel,$45.00 ,375,"$168,750 ","$59,062 ",0.35,Online
Amazon,1185732,04-10-2021,Midwest,Ohio,Columbus,Women's Apparel,$35.00 ,525,"$183,750 ","$91,875 ",0.50,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$45.00 ,795,"$357,750 ","$143,100 ",0.40,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$45.00 ,500,"$225,000 ","$78,750 ",0.35,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$40.00 ,475,"$190,000 ","$76,000 ",0.40,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$40.00 ,425,"$170,000 ","$68,000 ",0.40,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Men's Apparel,$50.00 ,450,"$225,000 ","$78,750 ",0.35,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Women's Apparel,$55.00 ,550,"$302,500 ","$151,250 ",0.50,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$50.00 ,800,"$400,000 ","$160,000 ",0.40,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",0.35,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$50.00 ,525,"$262,500 ","$105,000 ",0.40,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$50.00 ,500,"$250,000 ","$100,000 ",0.40,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Men's Apparel,$65.00 ,500,"$325,000 ","$113,750 ",0.35,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Women's Apparel,$70.00 ,675,"$472,500 ","$236,250 ",0.50,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$65.00 ,900,"$585,000 ","$234,000 ",0.40,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,650,"$390,000 ","$136,500 ",0.35,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$55.00 ,575,"$316,250 ","$126,500 ",0.40,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$55.00 ,525,"$288,750 ","$115,500 ",0.40,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Men's Apparel,$65.00 ,550,"$357,500 ","$125,125 ",0.35,Online
Amazon,1185732,07-09-2021,Midwest,Ohio,Columbus,Women's Apparel,$70.00 ,725,"$507,500 ","$253,750 ",0.50,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Men's Street Footwear,$65.00 ,875,"$568,750 ","$227,500 ",0.40,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$60.00 ,650,"$390,000 ","$136,500 ",0.35,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Women's Street Footwear,$55.00 ,575,"$316,250 ","$126,500 ",0.40,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$94,500 ",0.40,Online
